pass,keyword,segmento,intencion,encaje,busquedas_mes,competencia,idx_comp,cpc_usd,puja_baja,puja_alta,var_anual_pct,pico_mes,variantes,otras_variantes,tags
en_world,"marketing agency in the world",FUERA,COMERCIAL,EXCLUIR,30,LOW,14,22275.39,5163.24,34462.68,-25,2,1,"","url:crossworldagency.com"
en_world,"marketing cross",OTRO,GENERICA,EXCLUIR,30,LOW,2,0.00,0.00,0.00,-37,6,1,"","url:crossworldagency.com"
en_world,"marketing agency what is it",FUERA,COMERCIAL,EXCLUIR,30,LOW,1,0.00,0.00,0.00,-15,1,1,"","url:crossworldagency.com"
en_world,"our agencies",FUERA,GENERICA,EXCLUIR,30,LOW,6,2228.39,0.00,0.00,-18,9,1,"","url:crossworldagency.com"
en_world,"marketing al",OTRO,GENERICA,EXCLUIR,30,LOW,17,3507.57,1354.28,6134.22,-31,2,1,"","url:crossworldagency.com"
en_world,"marketing holding",OTRO,GENERICA,EXCLUIR,30,LOW,12,0.00,0.00,0.00,-31,10,1,"","url:crossworldagency.com"
en_world,"local shipping agent",AGENCIA,COMERCIAL,SERVICIO,20,MEDIUM,48,7480.53,2686.22,27343.90,-16,4,1,"","agencia url:adimarships.com url:gac.com url:lethagencies.com"
en_world,"freight shipping agent",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-64,4,1,"","agencia"
en_world,"global delivery agency",FUERA,COMERCIAL,EXCLUIR,20,MEDIUM,48,0.00,2662.94,24002.80,-41,9,1,"","agencia"
en_world,"shipping agent korea",AGENCIA,COMERCIAL,SERVICIO,20,MEDIUM,51,3700.53,2171.76,9325.38,-45,6,1,"","agencia"
en_world,"aegean shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,4,0.00,0.00,0.00,-8,4,1,"","agencia"
en_world,"afex shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,8,0.00,0.00,0.00,-21,7,1,"","agencia"
en_world,"alfa shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,6,0.00,0.00,0.00,25,11,1,"","agencia"
en_world,"all fast shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,25,71837.66,0.00,0.00,-40,1,1,"","agencia"
en_world,"anchor swire shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,4,0.00,0.00,0.00,78,3,1,"","agencia"
en_world,"apa itu shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,3,1,1,"","agencia url:adimarships.com url:orcashipsagents.com"
en_world,"asaker marine & shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,4,0.00,0.00,0.00,-23,1,1,"","agencia"
en_world,"barwil agencies",FUERA,GENERICA,EXCLUIR,20,LOW,6,0.00,0.00,0.00,-45,9,1,"","agencia"
en_world,"best shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,32,7394.09,462.72,11368.86,-33,5,1,"","agencia url:adimarships.com"
en_world,"boskalis crewing",OTRO,GENERICA,REVISAR,20,LOW,8,0.00,0.00,0.00,-16,1,1,"","agencia"
en_world,"brilliant shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,3,0.00,0.00,0.00,16,1,1,"","agencia"
en_world,"cambiaso risso shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-27,9,1,"","agencia"
en_world,"china merchants ocean shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,4,0.00,0.00,0.00,92,3,1,"","agencia"
en_world,"consolidated shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,6,5645.42,0.00,0.00,-1,2,1,"","agencia"
en_world,"cosco shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,6,0.00,0.00,0.00,-8,6,1,"","agencia"
en_world,"deep shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,5,1,1,"","agencia"
en_world,"diamond h marine shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-35,1,1,"","agencia"
en_world,"dta ship agency llc",AGENCIA,COMERCIAL,SERVICIO,20,LOW,6,0.00,0.00,0.00,-54,1,1,"","agencia"
en_world,"efnav shipping",OTRO,GENERICA,REVISAR,20,LOW,7,6112.22,0.00,0.00,0,10,1,"","agencia"
en_world,"eternity shipping agencies ltd",AGENCIA,GENERICA,SERVICIO,20,LOW,13,0.00,0.00,0.00,-8,1,1,"","agencia"
en_world,"euromar shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,7,0.00,0.00,0.00,-21,11,1,"","agencia"
en_world,"evergreen shipping agency container tracking",AGENCIA,COMERCIAL,SERVICIO,20,LOW,2,0.00,0.00,0.00,28,3,1,"","agencia"
en_world,"first shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,30,1,1,"","agencia"
en_world,"global container agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,7,0.00,0.00,0.00,-20,6,1,"","agencia"
en_world,"global maritime agency ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,38,2,1,"","agencia"
en_world,"global vision shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,10,0.00,0.00,0.00,53,3,1,"","agencia"
en_world,"green port shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,8,0.00,0.00,0.00,-57,9,1,"","agencia"
en_world,"hellas shipping agencies ltd",AGENCIA,GENERICA,SERVICIO,20,LOW,6,3286.00,0.00,0.00,24,9,1,"","agencia"
en_world,"hellenic shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,6,0.00,0.00,0.00,-8,9,1,"","agencia"
en_world,"hoopad darya shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,2,0.00,0.00,0.00,-4,3,1,"","agencia"
en_world,"inchcape shipping agency",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,2,0.00,0.00,0.00,8,2,1,"","agencia url:lethagencies.com"
en_world,"international maritime and shipping limited",OTRO,INFORMACIONAL,REVISAR,20,LOW,3,0.00,0.00,0.00,32,6,1,"","agencia"
en_world,"iss shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,2,0.00,0.00,0.00,8,2,1,"","agencia"
en_world,"jnb shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,2,1,1,"","agencia"
en_world,"jst forwarding & shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-39,2,1,"","agencia"
en_world,"kanoo shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,1,0.00,0.00,0.00,-17,1,1,"","agencia"
en_world,"leo shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,-27,9,1,"","agencia"
en_world,"list of maritime agency accredited by poea",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-39,9,1,"","agencia"
en_world,"magsaysay shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,2,0.00,0.00,0.00,-4,1,1,"","agencia"
en_world,"maltrans shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,9,0.00,0.00,0.00,35,7,1,"","agencia"
en_world,"maria shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,28,1,1,"","agencia"
en_world,"marita shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,12,3,1,"","agencia"
en_world,"michael mar shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,12,5,1,"","agencia"
en_world,"monson shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,48,1,1,"","agencia"
en_world,"nadia shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,2,2825.70,0.00,0.00,1,4,1,"","agencia"
en_world,"norseman shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-16,5,1,"","agencia"
en_world,"ocean wave maritime agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,20,6,1,"","agencia"
en_world,"offshore maritime companies",STS_OFFSHORE,INFORMACIONAL,BLOG_CORE,20,MEDIUM,62,0.00,6203.09,17434.62,-25,2,1,"","agencia"
en_world,"pacific shipping agency",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,6,0.00,0.00,0.00,6,10,1,"","agencia"
en_world,"panama canal reservation",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,MEDIUM,36,5528.34,0.00,0.00,-83,10,1,"","agencia info"
en_world,"pasat crewing agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,2,0.00,0.00,0.00,108,1,1,"","agencia"
en_world,"pomi shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,13,1,1,"","agencia"
en_world,"premier shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-34,1,1,"","agencia"
en_world,"scandinavian shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,27,4,1,"","agencia"
en_world,"sea marine shipping agencies",AGENCIA,GENERICA,SERVICIO,20,LOW,2,0.00,0.00,0.00,-26,1,1,"","agencia"
en_world,"seabridge liner agencies",FUERA,GENERICA,EXCLUIR,20,LOW,31,0.00,1911.05,3671.87,10,7,1,"","agencia"
en_world,"seafarer shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,5,0.00,0.00,0.00,48,1,1,"","agencia"
en_world,"seascope shipping agency ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,11,5586.66,0.00,0.00,-28,11,1,"","agencia"
en_world,"senwa maritime agency ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,1,7,1,"","agencia"
en_world,"seven seas shipping agencies ltd",AGENCIA,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-46,9,1,"","agencia"
en_world,"sharaf shipping agency ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,-20,10,1,"","agencia"
en_world,"ship agency services pty ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,-2,11,1,"","agencia"
en_world,"sk shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-37,3,1,"","agencia"
en_world,"southbond shipping agency ltd",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-27,11,1,"","agencia"
en_world,"starline agencies tracking",FUERA,GENERICA,EXCLUIR,20,LOW,6,47.36,0.00,0.00,-3,6,1,"","agencia"
en_world,"steamship agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,-30,3,1,"","agencia"
en_world,"straits link ship agencies & management pte ltd",AGENCIA,GENERICA,SERVICIO,20,LOW,5,930.55,0.00,0.00,47,7,1,"","agencia"
en_world,"streamline shipping agencies ltd",AGENCIA,GENERICA,SERVICIO,20,LOW,9,0.00,0.00,0.00,8,10,1,"","agencia"
en_world,"tankers vessel agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,3,4,1,"","agencia url:orcashipsagents.com"
en_world,"united liner agency",FUERA,COMERCIAL,EXCLUIR,20,LOW,1,0.00,0.00,0.00,-29,4,1,"","agencia"
en_world,"vikings shipping agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,1,0.00,0.00,0.00,28,1,1,"","agencia"
en_world,"worldwide delivery agency",FUERA,COMERCIAL,EXCLUIR,20,LOW,21,0.00,0.00,0.00,-1,5,1,"","agencia"
en_world,"panama canal transit agent",AGENCIA,COMERCIAL,SERVICIO_PANAMA,20,LOW,0,0.00,0.00,0.00,83,7,1,"","agencia"
en_world,"bunkering panama",BUNKER,COMERCIAL,SERVICIO_PANAMA,20,LOW,3,3687.90,0.00,0.00,-55,3,1,"","bunker url:orcashipsagents.com"
en_world,"bunker hill marine surveyor",BUNKER,COMERCIAL,SERVICIO,20,LOW,18,16236.78,0.00,0.00,-5,6,1,"","bunker"
en_world,"bqs survey",FUERA,GENERICA,EXCLUIR,20,LOW,1,0.00,0.00,0.00,-8,9,1,"","bunker"
en_world,"bunker detective survey",BUNKER,GENERICA,SERVICIO,20,LOW,4,0.00,0.00,0.00,-29,9,1,"","bunker url:panamashipservice.com"
en_world,"cargo damage survey",SURVEY,GENERICA,SERVICIO,20,LOW,8,0.00,0.00,0.00,27,11,1,"","survey url:24marine.com"
en_world,"ultrasonic hatch cover tester price",SURVEY,INFORMACIONAL,BLOG_CORE,20,LOW,31,5651.88,0.00,0.00,53,3,1,"","survey"
en_world,"air receiver tank test certificate",OTRO,GENERICA,REVISAR,20,LOW,8,0.00,0.00,0.00,-44,4,1,"","survey"
en_world,"cargo safe ultrasonic hatch cover tester",SURVEY,GENERICA,SERVICIO,20,LOW,13,0.00,0.00,0.00,-44,1,1,"","survey"
en_world,"draft survey example",SURVEY,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-36,9,1,"","survey"
en_world,"draft survey excel",SURVEY,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-25,3,1,"","survey"
en_world,"draft survey of ship",SURVEY,GENERICA,SERVICIO,20,LOW,4,0.00,0.00,0.00,-63,1,1,"","survey url:panamashipservice.com"
en_world,"initial draft survey",SURVEY,GENERICA,SERVICIO,20,LOW,4,0.00,0.00,0.00,-14,3,1,"","survey"
en_world,"sgs draft survey",SURVEY,GENERICA,SERVICIO,20,LOW,2,0.00,0.00,0.00,47,1,1,"","survey"
en_world,"intertek petroleum inspector",SURVEY,COMERCIAL,SERVICIO,20,LOW,7,10928.09,0.00,0.00,1,5,1,"","survey_2"
en_world,"loss prevention survey",FUERA,GENERICA,EXCLUIR,20,LOW,13,0.00,0.00,0.00,-25,2,1,"","survey_2"
en_world,"mandatory inspection of domestic lpg installation",FUERA,GENERICA,EXCLUIR,20,LOW,0,0.00,0.00,0.00,48,9,1,"","survey_2"
en_world,"marine warranty surveyor companies",SURVEY,COMERCIAL,SERVICIO,20,MEDIUM,42,9667.20,2475.54,10788.58,64,4,1,"","survey_2"
en_world,"sgs petroleum inspector",SURVEY,COMERCIAL,SERVICIO,20,LOW,1,1358.95,0.00,0.00,17,2,1,"","survey_2"
en_world,"freight claims for dummies",FUERA,GENERICA,EXCLUIR,20,LOW,2,0.00,0.00,0.00,-69,1,1,"","claims"
en_world,"air france cargo claims",CLAIMS,GENERICA,SERVICIO,20,LOW,1,0.00,0.00,0.00,-5,7,1,"","claims"
en_world,"american airlines cargo claims",CLAIMS,GENERICA,SERVICIO,20,LOW,3,7652.13,0.00,0.00,-5,1,1,"","claims"
en_world,"cargo claims in shipping",CLAIMS,GENERICA,SERVICIO,20,LOW,7,0.00,0.00,0.00,-58,2,1,"","claims"
en_world,"cargo shortage claims",CLAIMS,GENERICA,SERVICIO,20,LOW,6,26328.66,0.00,0.00,-40,9,1,"","claims"
en_world,"club marine insurance claim",CLAIMS,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-8,1,1,"","claims"
en_world,"empire fire and marine insurance company claims",CLAIMS,COMERCIAL,SERVICIO,20,LOW,10,13355.14,0.00,0.00,-30,9,1,"","claims"
en_world,"inland marine claims",CLAIMS,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-23,4,1,"","claims"
en_world,"marine claims handler jobs",CLAIMS,GENERICA,EXCLUIR,20,LOW,3,0.00,0.00,0.00,-36,11,1,"","claims"
en_world,"marine insurance adjuster jobs",CLAIMS,GENERICA,EXCLUIR,20,LOW,7,0.00,0.00,0.00,-16,5,1,"","claims"
en_world,"tokio marine car insurance claim",CLAIMS,GENERICA,SERVICIO,20,LOW,9,1805.38,0.00,0.00,-53,11,1,"","claims"
en_world,"tokio marine windscreen claim",CLAIMS,GENERICA,SERVICIO,20,LOW,21,12806.96,2954.24,9097.08,-31,3,1,"","claims"
en_world,"bunkering ship to ship",BUNKER,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-13,3,1,"","offshore_sts"
en_world,"offshore wind farm support",STS_OFFSHORE,GENERICA,SERVICIO,20,LOW,3,0.00,0.00,0.00,25,9,1,"","offshore_sts"
en_world,"polaris marine and offshore support services limited",STS_OFFSHORE,COMERCIAL,SERVICIO,20,LOW,4,0.00,0.00,0.00,90,7,1,"","offshore_sts"
en_world,"ship to ship lng transfer",STS_OFFSHORE,GENERICA,SERVICIO,20,LOW,2,0.00,0.00,0.00,-62,9,1,"","offshore_sts"
en_world,"ship to ship mooring operation",STS_OFFSHORE,GENERICA,SERVICIO,20,LOW,11,7075.61,0.00,0.00,-55,2,1,"","offshore_sts"
en_world,"evergreen panama ship",OTRO,COMERCIAL,REVISAR,20,LOW,0,0.00,0.00,0.00,-20,5,1,"","consultoria"
en_world,"freight consultants international",FUERA,COMERCIAL,EXCLUIR,20,LOW,10,0.00,0.00,0.00,-14,4,2,"international freight consultants","consultoria"
en_world,"global maritime consultancy pte ltd",CONSULT,INFORMACIONAL,BLOG_CORE,20,LOW,4,0.00,0.00,0.00,-55,6,1,"","consultoria"
en_world,"global maritime shipping",OTRO,INFORMACIONAL,REVISAR,20,LOW,14,17994.01,0.00,0.00,-24,3,1,"","consultoria"
en_world,"maritime consulting firms",CONSULT,COMERCIAL,SERVICIO,20,HIGH,86,27068.44,0.00,0.00,-27,5,1,"","consultoria"
en_world,"panama flag administration",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,3,2652.45,0.00,0.00,-27,10,1,"","consultoria info"
en_world,"panama merchant marine",OTRO,COMERCIAL,REVISAR,20,LOW,0,0.00,0.00,0.00,158,1,1,"","consultoria"
en_world,"panama shipping agency and services",AGENCIA,COMERCIAL,SERVICIO_PANAMA,20,LOW,17,3766.48,0.00,0.00,-52,10,1,"","consultoria conquest url:adimarships.com url:gac.com url:orcashipsagents.com"
en_world,"ship broking and chartering",CONSULT,GENERICA,SERVICIO,20,LOW,8,0.00,0.00,0.00,-39,9,1,"","consultoria"
en_world,"ship chartering and brokering",CONSULT,COMERCIAL,SERVICIO,20,LOW,24,1243.20,1002.18,3308.36,-44,3,1,"","consultoria url:orcashipsagents.com"
en_world,"maritime services panama",CONSULT,COMERCIAL,SERVICIO_PANAMA,20,LOW,4,0.00,0.00,0.00,-18,6,2,"panama maritime services","consultoria"
en_world,"panama canal requirements",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,0,0.00,0.00,0.00,-35,1,1,"","info url:adimarships.com url:panamashipservice.com url:lethagencies.com url:orcashipsagents.com"
en_world,"panama canal cruise ship schedule",INFO_CANAL,INFORMACIONAL,EXCLUIR,20,MEDIUM,46,12220.58,1253.73,8051.80,-34,1,1,"","info"
en_world,"panama ship registry website",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,10,2303.13,0.00,0.00,-43,9,1,"","info"
en_world,"miraflores panama canal tickets",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,MEDIUM,56,4576.57,1397.00,4326.94,-61,2,1,"","info"
en_world,"panama canal vessel transit schedule",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,3,0.00,0.00,0.00,41,4,1,"","info url:panamashipservice.com url:orcashipsagents.com"
en_world,"agua clara locks panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,23,2107.77,0.00,0.00,-1,2,1,"","info"
en_world,"agua clara panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,7,0.00,0.00,0.00,-16,1,1,"","info"
en_world,"panama city fuerte amador",OTRO,COMERCIAL,REVISAR,20,LOW,12,0.00,0.00,0.00,-54,11,2,"fuerte amador to panama city","url:orcashipsagents.com"
en_world,"how much to pass through panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,0,0.00,0.00,0.00,-52,12,1,"","info"
en_world,"new panama canal construction",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,0,0.00,0.00,0.00,-38,2,1,"","info"
en_world,"new panama locks",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,10,0.00,0.00,0.00,-28,1,1,"","info"
en_world,"panama canal locks camera",INFO_CANAL,INFORMACIONAL,EXCLUIR,20,LOW,0,0.00,0.00,0.00,21,2,1,"","info"
en_world,"panama canal reservation system",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,4,0.00,0.00,0.00,67,4,1,"","info"
en_world,"panama city panama port",OTRO,COMERCIAL,REVISAR,20,LOW,6,9285.09,0.00,0.00,-26,3,1,"","info url:orcashipsagents.com"
en_world,"panama colon cruise port",OTRO,COMERCIAL,EXCLUIR,20,LOW,10,0.00,0.00,0.00,15,11,1,"","info url:orcashipsagents.com"
en_world,"panama container ports",OTRO,COMERCIAL,REVISAR,20,LOW,10,0.00,0.00,0.00,-45,2,1,"","info url:orcashipsagents.com"
en_world,"panama container terminal",OTRO,COMERCIAL,REVISAR,20,LOW,2,48.55,0.00,0.00,-38,9,1,"","info url:orcashipsagents.com"
en_world,"panama ship registry search",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,4,3159.03,0.00,0.00,-35,1,1,"","info"
en_world,"pedro miguel locks panama",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,1,0.00,0.00,0.00,83,1,1,"","info"
en_world,"regulations for transiting the panama canal",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,0,0.00,0.00,0.00,4,1,1,"","info url:orcashipsagents.com"
en_world,"panama canal passing fee",INFO_CANAL,INFORMACIONAL,BLOG_CORE,20,LOW,0,0.00,0.00,0.00,-49,3,1,"","info_2"
en_world,"adimar shipping",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,0,0.00,0.00,0.00,26,3,1,"","conquest"
en_world,"canal agency",AGENCIA,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-39,5,1,"","url:adimarships.com url:lethagencies.com"
en_world,"ships through panama canal",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,2,0.00,0.00,0.00,-67,3,1,"","url:adimarships.com url:panamashipservice.com url:gac.com url:lethagencies.com url:orcashipsagents.com"
en_world,"the panama canal is",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,0,0.00,0.00,0.00,-12,10,1,"","url:adimarships.com url:panamashipservice.com url:lethagencies.com url:orcashipsagents.com"
en_world,"ship for cargo",OTRO,GENERICA,REVISAR,20,LOW,4,0.00,0.00,0.00,-25,1,1,"","url:adimarships.com url:panamashipservice.com url:orcashipsagents.com"
en_world,"ship the ship",OTRO,GENERICA,REVISAR,20,LOW,0,0.00,0.00,0.00,-17,1,1,"","url:adimarships.com url:panamashipservice.com url:gac.com"
en_world,"cargo from the ship",OTRO,GENERICA,REVISAR,20,LOW,1,0.00,0.00,0.00,-29,1,1,"","url:adimarships.com url:panamashipservice.com"
en_world,"charterer of ship",CONSULT,GENERICA,SERVICIO,20,LOW,0,0.00,0.00,0.00,-69,1,1,"","url:adimarships.com url:orcashipsagents.com"
en_world,"ships waiting",OTRO,GENERICA,REVISAR,20,LOW,0,0.00,0.00,0.00,114,3,1,"","url:adimarships.com"
en_world,"commercial shipping services",OTRO,COMERCIAL,EXCLUIR,20,LOW,25,0.00,5731.34,79014.10,8,7,1,"","url:panamashipservice.com"
en_world,"panama ship supply",OTRO,COMERCIAL,REVISAR,20,LOW,14,0.00,0.00,0.00,12,1,1,"","url:panamashipservice.com url:gac.com url:orcashipsagents.com"
en_world,"ship surveys and inspections",SURVEY,GENERICA,SERVICIO,20,LOW,9,2416.10,0.00,0.00,-48,3,1,"","url:panamashipservice.com"
en_world,"panama canal maintenance",INFO_CANAL,INFORMACIONAL,BLOG_GENERAL,20,LOW,0,0.00,0.00,0.00,-23,1,1,"","url:panamashipservice.com"
en_world,"ship garbage disposal",OTRO,GENERICA,REVISAR,20,LOW,0,0.00,0.00,0.00,10,10,1,"","url:panamashipservice.com"
en_world,"marine supply & ship services",OTRO,COMERCIAL,EXCLUIR,20,LOW,8,6110.77,0.00,0.00,-27,3,1,"","url:panamashipservice.com url:gac.com"
en_world,"ship survey and vetting inspection",SURVEY,GENERICA,SERVICIO,20,LOW,6,0.00,849.60,1629.09,-12,9,1,"","url:panamashipservice.com"
en_world,"marine transportation industry",OTRO,GENERICA,REVISAR,20,LOW,0,0.00,0.00,0.00,-45,10,1,"","url:panamashipservice.com"
en_world,"maritime fleet management",OTRO,INFORMACIONAL,REVISAR,20,LOW,7,13949.56,0.00,0.00,-80,3,1,"","url:panamashipservice.com"
en_world,"shipping industry report",OTRO,GENERICA,REVISAR,20,LOW,33,0.00,0.00,0.00,-52,6,1,"","url:panamashipservice.com"
en_world,"vessel fleet management",OTRO,GENERICA,REVISAR,20,LOW,27,6238.92,2094.06,17509.40,-46,3,2,"fleet management vessels","url:panamashipservice.com"
en_world,"vessel marine services",OTRO,COMERCIAL,REVISAR,20,LOW,5,0.00,0.00,0.00,-35,3,1,"","url:panamashipservice.com url:gac.com url:24marine.com"
en_world,"marine survey vessel",SURVEY,GENERICA,SERVICIO,20,LOW,5,0.00,0.00,0.00,22,4,1,"","url:panamashipservice.com url:24marine.com"
en_world,"industry marine",OTRO,GENERICA,REVISAR,20,LOW,0,0.00,0.00,0.00,-57,10,1,"","url:panamashipservice.com"
en_world,"bunker cost in shipping",BUNKER,INFORMACIONAL,BLOG_CORE,20,LOW,4,1679.91,0.00,0.00,-56,3,1,"","url:panamashipservice.com"
en_world,"apa itu shipping company",CONSULT,COMERCIAL,SERVICIO,20,LOW,0,0.00,0.00,0.00,-24,5,1,"","url:panamashipservice.com"
en_world,"marine management shipping",OTRO,GENERICA,REVISAR,20,LOW,19,20150.97,0.00,0.00,-60,5,1,"","url:panamashipservice.com url:gac.com"
en_world,"technical ship management companies",CONSULT,GENERICA,SERVICIO,20,LOW,10,0.00,0.00,0.00,-71,2,1,"","url:panamashipservice.com"
en_world,"business of shipping",OTRO,GENERICA,REVISAR,20,LOW,29,0.00,0.00,0.00,0,9,1,"","url:gac.com"
en_world,"gac freight",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,5,0.00,0.00,0.00,32,1,1,"","url:gac.com"
en_world,"shipping agency in saudi arabia",AGENCIA,COMERCIAL,SERVICIO,20,MEDIUM,51,3602.80,1615.29,3458.77,-28,11,1,"","url:gac.com"
en_world,"gac shipping singapore",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,8,206121.30,0.00,0.00,1,6,1,"","url:gac.com"
en_world,"shipping services in sri lanka",OTRO,COMERCIAL,EXCLUIR,20,LOW,7,2035.30,0.00,0.00,-44,1,1,"","url:gac.com"
en_world,"gac dubai contact number",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,3,8810.80,0.00,0.00,9,9,1,"","url:gac.com"
en_world,"service offshore vessel",STS_OFFSHORE,COMERCIAL,SERVICIO,20,LOW,12,0.00,0.00,0.00,-8,6,1,"","url:gac.com"
en_world,"dubai by ship",OTRO,GENERICA,REVISAR,20,LOW,16,0.00,0.00,0.00,-22,2,1,"","url:gac.com"
en_world,"gac shipping qatar",CONQUEST,NAVEGACIONAL,CONQUEST,20,LOW,9,0.00,0.00,0.00,-3,1,1,"","url:gac.com"
en_world,"marine services abu dhabi",OTRO,COMERCIAL,REVISAR,20,LOW,9,0.00,0.00,0.00,-41,6,1,"","url:gac.com"
